GMT Time,Ancillary Price - DR-L - GB (£/MW/h),Month,Day,EFA Block,Volume Requirements Forecast - DR-L - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),"Day Ahead Price (EPEX, local) - GB (£/MWh)","Day Ahead Price (N2EX, local) - GB (£/MWh)",National Demand Forecast (NDF) - GB (MW),"Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)"
2024-06-25 02:00:00,8.5,6,2,1,330,320.0,70.525,69.8125,20189.125,72.86875
2024-06-25 06:00:00,12.55,6,2,2,330,328.0,84.8,88.72,21661.625,83.5375
2024-06-25 10:00:00,8.5,6,2,3,330,291.0,80.025,80.1425,25286.5,82.43125
2024-06-25 14:00:00,10.5,6,2,4,330,283.0,72.325,73.195,24045.5,73.525
2024-06-25 18:00:00,12.5,6,2,5,330,297.0,93.85,96.52000000000001,27565.375,92.025
2024-06-25 22:00:00,8.5,6,2,6,330,308.0,94.0625,92.05,26159.75,89.13125
2024-06-26 02:00:00,8.5,6,3,1,330,330.0,74.6475,68.995,20643.0,66.0125
2024-06-26 06:00:00,7.56,6,3,2,330,330.0,88.3325,86.3375,21598.75,89.10625
2024-06-26 10:00:00,6.81,6,3,3,330,325.0,84.3875,77.5225,24094.875,79.5525
2024-06-26 14:00:00,8.12,6,3,4,330,314.0,71.42,68.28,23234.625,73.1375
2024-06-26 18:00:00,8.5,6,3,5,330,330.0,94.015,90.93,27250.0,97.575
2024-06-26 22:00:00,7.84,6,3,6,330,308.0,90.705,90.0575,25799.0,91.2875
2024-06-27 02:00:00,7.47,6,4,1,330,330.0,68.0,68.63,19438.625,79.21875
2024-06-27 06:00:00,12.5,6,4,2,330,330.0,77.2175,76.64750000000001,20425.0,92.4625
2024-06-27 10:00:00,6.96,6,4,3,330,321.0,57.9125,56.26,22878.875,80.8775
2024-06-27 14:00:00,6.21,6,4,4,330,309.0,20.525,25.325,20381.375,67.79625
2024-06-27 18:00:00,9.5,6,4,5,330,330.0,68.525,66.415,23957.375,96.0625
2024-06-27 22:00:00,6.75,6,4,6,330,269.0,69.6,67.4975,23500.25,90.59375
2024-06-28 02:00:00,6.62,6,5,1,330,274.0,22.875,20.3825,17101.75,66.1125
2024-06-28 06:00:00,10.61,6,5,2,330,289.0,35.45,31.057499999999997,18125.125,75.0375
2024-06-28 10:00:00,4.89,6,5,3,330,250.0,21.1725,15.5025,22210.375,51.55625
2024-06-28 14:00:00,7.87,6,5,4,330,219.0,2.7675,-1.365,20852.625,12.39375
2024-06-28 18:00:00,9.37,6,5,5,330,266.0,64.425,60.3025,24016.125,59.55625
2024-06-28 22:00:00,6.75,6,5,6,330,222.0,91.2,89.0275,23556.0,61.75
2024-06-29 02:00:00,7.0,6,6,1,330,330.0,73.975,79.6425,18710.75,7.875
2024-06-29 06:00:00,7.56,6,6,2,330,330.0,68.03,74.4025,17930.125,20.1
2024-06-29 10:00:00,6.62,6,6,3,330,239.0,78.7975,85.0825,20181.75,7.965
2024-06-29 14:00:00,8.06,6,6,4,330,272.0,57.025000000000006,64.12,17630.5,-1.0062499999999999
2024-06-29 18:00:00,8.5,6,6,5,330,304.0,85.02250000000001,87.45750000000001,21442.625,51.08625
2024-06-29 22:00:00,5.68,6,6,6,330,330.0,89.30000000000001,89.0225,22873.75,93.975
2024-06-30 02:00:00,5.77,6,7,1,330,330.0,75.05,74.1075,18360.125,87.03999999999999
2024-06-30 06:00:00,6.57,6,7,2,330,330.0,50.195,48.67,16759.625,76.88125
2024-06-30 10:00:00,6.0,6,7,3,330,330.0,73.35,73.8575,19481.125,84.0
2024-06-30 14:00:00,6.47,6,7,4,330,316.0,79.5275,78.195,21512.75,60.6625
2024-06-30 18:00:00,6.47,6,7,5,330,330.0,88.0475,87.7125,24172.875,87.68
2024-06-30 22:00:00,6.0,6,7,6,330,323.0,92.7,93.35333333333334,23731.125,85.7925
2024-07-01 02:00:00,7.47,7,1,1,330,323.0,70.55,72.11500000000001,18532.625,72.465
2024-07-01 06:00:00,6.67,7,1,2,330,330.0,83.75,84.555,20288.0,46.1375
2024-07-01 10:00:00,6.8,7,1,3,330,330.0,84.88499999999999,91.575,25816.125,71.06875
2024-07-01 14:00:00,7.5,7,1,4,330,267.0,70.485,72.9275,24528.625,78.62625
2024-07-01 18:00:00,7.84,7,1,5,330,328.0,82.225,80.155,26869.375,83.8875
2024-07-01 22:00:00,6.53,7,1,6,330,297.0,78.65,78.585,24532.0,88.625
2024-07-02 02:00:00,7.01,7,2,1,330,330.0,54.9275,49.542500000000004,18961.375,71.36
2024-07-02 06:00:00,9.17,7,2,2,330,330.0,69.4225,66.045,20883.125,80.47375
2024-07-02 10:00:00,6.89,7,2,3,330,312.0,80.65,81.3675,25768.0,87.7375
2024-07-02 14:00:00,7.0,7,2,4,330,319.0,78.0975,75.8125,25216.625,73.5075
2024-07-02 18:00:00,7.0,7,2,5,330,321.0,90.1525,94.0775,27335.375,81.495
2024-07-02 22:00:00,6.53,7,2,6,330,214.0,89.95,89.7025,25557.25,78.475
2024-07-03 02:00:00,6.42,7,3,1,330,266.0,61.887499999999996,61.5575,19577.625,44.9375
2024-07-03 06:00:00,7.0,7,3,2,330,330.0,69.4,69.275,21151.625,60.583749999999995
2024-07-03 10:00:00,7.47,7,3,3,330,285.0,84.97,84.665,27125.625,80.19375
2024-07-03 14:00:00,7.92,7,3,4,330,303.0,65.195,63.735,25593.625,76.9625
2024-07-03 18:00:00,9.68,7,3,5,330,313.0,73.7075,74.8075,26821.75,93.40625
2024-07-03 22:00:00,7.78,7,3,6,330,330.0,51.925,46.6575,23814.625,85.275
2024-07-04 02:00:00,3.69,7,4,1,330,275.0,0.725,-4.3675,17721.0,63.4675
2024-07-04 06:00:00,7.77,7,4,2,330,330.0,13.4,12.3725,18778.875,69.28125
2024-07-04 10:00:00,3.34,7,4,3,330,267.0,7.475,7.175,20880.375,80.825
2024-07-04 14:00:00,5.95,7,4,4,330,260.0,-5.675,-7.452500000000001,19048.875,60.3925
2024-07-04 18:00:00,9.05,7,4,5,330,266.0,28.475,20.714999999999996,23432.0,75.35125
2024-07-04 22:00:00,8.0,7,4,6,330,198.0,44.5125,38.96,23082.625,38.4825
2024-07-05 02:00:00,6.0,7,5,1,330,289.0,8.235,5.6225000000000005,17838.0,0.6424999999999998
2024-07-05 06:00:00,7.0,7,5,2,330,264.0,32.7875,25.1525,20072.0,13.08125
2024-07-05 10:00:00,6.19,7,5,3,330,198.0,75.84,64.95249999999999,25169.0,0.6575
2024-07-05 14:00:00,7.24,7,5,4,330,251.0,78.27499999999999,76.4575,23365.875,-7.86
2024-07-05 18:00:00,10.3,7,5,5,330,198.0,89.25,91.63499999999999,26622.375,18.65
2024-07-05 22:00:00,7.24,7,5,6,330,215.0,86.75,83.975,24667.125,31.2125
2024-07-06 02:00:00,7.24,7,6,1,330,272.0,65.7,64.00750000000001,19210.75,4.38625
2024-07-06 06:00:00,11.45,7,6,2,330,330.0,40.7875,44.75,18535.25,22.25625
2024-07-06 10:00:00,9.09,7,6,3,330,330.0,52.08,57.582499999999996,21356.875,72.95
2024-07-06 14:00:00,9.13,7,6,4,330,330.0,0.0,-9.1425,18807.25,81.3875
2024-07-06 18:00:00,10.21,7,6,5,330,330.0,43.9325,25.700000000000003,21703.875,93.1375
2024-07-06 22:00:00,6.14,7,6,6,330,298.0,70.78999999999999,68.72,22902.25,85.9725
2024-07-07 02:00:00,6.12,7,7,1,330,247.0,39.375,29.245,18274.5,64.7475
2024-07-07 06:00:00,7.77,7,7,2,330,309.0,27.1,23.3675,16963.625,52.025
2024-07-07 10:00:00,7.2,7,7,3,330,215.0,66.4875,74.8425,20999.125,51.9125
2024-07-07 14:00:00,8.5,7,7,4,330,277.0,69.2575,72.8775,20804.625,-9.53375
2024-07-07 18:00:00,7.76,7,7,5,330,296.0,82.425,78.835,23898.125,19.7
2024-07-07 22:00:00,6.0,7,7,6,330,204.0,86.9,86.99,23895.125,67.13625
2024-07-08 02:00:00,6.0,7,1,1,330,266.0,69.5875,67.2025,19327.625,31.6425
2024-07-08 06:00:00,7.2,7,1,2,330,320.0,79.015,80.31,21221.0,37.20625
2024-07-08 10:00:00,6.0,7,1,3,330,307.0,87.265,80.5475,25737.0,76.4375
2024-07-08 14:00:00,7.2,7,1,4,330,298.0,82.2025,76.2,25331.25,71.8875
2024-07-08 18:00:00,9.0,7,1,5,330,330.0,102.4925,95.5125,28024.875,80.375
2024-07-08 22:00:00,6.0,7,1,6,330,249.0,88.725,87.965,25785.625,85.1875
2024-07-09 02:00:00,6.0,7,2,1,330,249.0,66.3275,72.3425,18685.125,69.525
2024-07-09 06:00:00,6.0,7,2,2,330,322.0,68.6,65.92,20339.375,79.075
2024-07-09 10:00:00,6.0,7,2,3,330,273.0,75.725,74.1775,26680.75,78.81625
2024-07-09 14:00:00,6.0,7,2,4,330,311.0,72.8325,74.445,26953.625,76.09375
2024-07-09 18:00:00,6.0,7,2,5,330,330.0,86.53999999999999,84.0475,28532.25,96.53625
2024-07-09 22:00:00,6.53,7,2,6,330,270.0,77.985,79.1225,25146.875,88.2775
2024-07-10 02:00:00,7.0,7,3,1,330,270.0,53.45,50.6975,19112.25,72.6825
2024-07-10 06:00:00,5.5,7,3,2,330,319.0,62.9,60.489999999999995,20796.5,59.305
2024-07-10 10:00:00,8.18,7,3,3,330,327.0,73.14,78.28,25859.125,74.25125
2024-07-10 14:00:00,7.73,7,3,4,330,330.0,51.435,49.1175,23703.875,76.97375
2024-07-10 18:00:00,10.5,7,3,5,330,330.0,78.025,75.005,26443.375,84.7375
2024-07-10 22:00:00,5.46,7,3,6,330,272.0,81.64750000000001,82.53,25059.75,75.69375
2024-07-11 02:00:00,5.5,7,4,1,330,215.0,62.199999999999996,63.6425,19608.375,51.13625
2024-07-11 06:00:00,7.34,7,4,2,330,280.0,75.4,74.58,20877.5,61.2125
2024-07-11 10:00:00,4.0,7,4,3,330,272.0,77.0,72.8925,25626.125,78.2075
2024-07-11 14:00:00,6.25,7,4,4,330,330.0,64.675,64.1425,24620.0,53.0375
2024-07-11 18:00:00,8.0,7,4,5,330,330.0,79.97,79.9825,27192.875,74.1725
2024-07-11 22:00:00,6.53,7,4,6,330,269.0,85.155,84.88,25117.125,82.54375
2024-07-12 02:00:00,5.59,7,5,1,330,294.0,67.6125,66.47,19514.0,64.2125
2024-07-12 06:00:00,6.71,7,5,2,330,330.0,69.75750000000001,68.0775,20832.125,72.8125
2024-07-12 10:00:00,5.5,7,5,3,330,330.0,76.9925,79.09,26264.875,72.0975
2024-07-12 14:00:00,6.31,7,5,4,330,330.0,63.825,65.095,25584.625,63.792500000000004
2024-07-12 18:00:00,8.27,7,5,5,330,330.0,76.575,76.06,27138.375,80.6325
2024-07-12 22:00:00,6.78,7,5,6,330,327.0,76.2575,76.9775,25075.0,85.64375
2024-07-13 02:00:00,4.95,7,6,1,330,294.0,58.9875,64.345,19458.0,70.17875000000001
2024-07-13 06:00:00,7.77,7,6,2,330,330.0,53.9925,56.644999999999996,18462.5,70.05
2024-07-13 10:00:00,8.5,7,6,3,330,330.0,77.6275,77.0075,22116.5,81.20625
2024-07-13 14:00:00,8.5,7,6,4,330,330.0,61.9975,63.6,21694.5,65.49625
2024-07-13 18:00:00,8.75,7,6,5,330,330.0,74.625,77.9075,23786.125,74.0625
2024-07-13 22:00:00,5.41,7,6,6,330,329.0,74.975,73.97749999999999,23219.875,76.8475
2024-07-14 02:00:00,5.68,7,7,1,330,296.0,48.745000000000005,49.1725,18371.125,66.3625
2024-07-14 06:00:00,5.31,7,7,2,330,330.0,27.65,27.895,16838.875,60.74625
2024-07-14 10:00:00,5.9,7,7,3,330,330.0,58.3375,57.0125,20268.125,77.04124999999999
2024-07-14 14:00:00,6.38,7,7,4,330,330.0,67.4825,73.4,21637.5,67.25875
2024-07-14 18:00:00,8.43,7,7,5,330,330.0,77.1,74.225,24485.75,76.025
2024-07-14 22:00:00,6.6,7,7,6,330,296.0,79.3225,78.705,23836.75,74.19875
2024-07-15 02:00:00,7.44,7,1,1,330,273.0,62.667500000000004,66.25,19027.0,44.9175
2024-07-15 06:00:00,7.77,7,1,2,330,298.0,73.0875,73.735,20745.875,27.71375
2024-07-15 10:00:00,5.5,7,1,3,330,330.0,78.95,77.4725,26342.375,53.545
2024-07-15 14:00:00,7.97,7,1,4,330,330.0,74.775,75.59,27757.875,71.9375
2024-07-15 18:00:00,9.0,7,1,5,330,330.0,87.3125,88.53,29421.875,75.45125
2024-07-15 22:00:00,6.53,7,1,6,330,330.0,81.0625,82.5625,25867.75,76.575
2024-07-16 02:00:00,7.0,7,2,1,330,330.0,60.7775,59.875,20074.625,65.29375
2024-07-16 06:00:00,7.77,7,2,2,330,330.0,63.1175,62.394999999999996,21881.125,68.33875
2024-07-16 10:00:00,5.5,7,2,3,330,330.0,80.69,81.6575,27140.625,76.0625
2024-07-16 14:00:00,7.0,7,2,4,330,330.0,61.705,61.7175,25234.125,78.7875
2024-07-16 18:00:00,9.0,7,2,5,330,330.0,76.0825,74.715,27000.5,90.325
2024-07-16 22:00:00,9.0,7,2,6,330,330.0,81.075,84.535,25502.5,81.275
2024-07-17 02:00:00,8.25,7,3,1,330,330.0,65.425,74.0075,19904.625,60.9125
2024-07-17 06:00:00,11.75,7,3,2,330,330.0,72.8625,77.3375,21053.125,62.95375
2024-07-17 10:00:00,8.58,7,3,3,330,330.0,76.175,77.75,24867.25,80.8875
2024-07-17 14:00:00,8.47,7,3,4,330,330.0,64.725,64.5575,23505.25,63.07125
2024-07-17 18:00:00,11.8,7,3,5,330,330.0,82.95,83.04249999999999,26670.875,75.625
2024-07-17 22:00:00,5.5,7,3,6,330,267.0,88.3,86.435,25040.75,87.60625
2024-07-18 02:00:00,6.51,7,4,1,330,314.0,66.4975,65.80250000000001,19927.375,71.95
2024-07-18 06:00:00,6.51,7,4,2,330,324.0,75.7925,74.3125,21274.0,77.775
2024-07-18 10:00:00,5.5,7,4,3,330,274.0,74.8,70.545,23445.5,71.95625
2024-07-18 14:00:00,5.5,7,4,4,330,302.0,65.6,64.06,21580.875,63.70625
2024-07-18 18:00:00,9.0,7,4,5,330,318.0,89.1,87.3725,26199.375,84.1175
2024-07-18 22:00:00,6.35,7,4,6,330,322.0,91.325,89.57,25664.25,87.335
2024-07-19 02:00:00,6.35,7,5,1,330,330.0,68.5,64.14,20359.5,63.3
2024-07-19 06:00:00,6.87,7,5,2,330,330.0,77.9,79.99,21340.5,73.27625
2024-07-19 10:00:00,6.16,7,5,3,330,330.0,71.46,75.35249999999999,23618.875,68.9125
2024-07-19 14:00:00,7.44,7,5,4,330,280.0,57.5075,58.3975,21341.375,66.725
2024-07-19 18:00:00,9.0,7,5,5,330,330.0,81.0775,82.355,25219.375,83.88875
2024-07-19 22:00:00,6.93,7,5,6,330,330.0,83.4975,85.63,25137.625,92.8675
2024-07-20 02:00:00,8.5,7,6,1,330,330.0,66.6225,66.8125,19559.0,68.7375
2024-07-20 06:00:00,6.16,7,6,2,330,330.0,66.9,67.0225,19436.0,76.10875
2024-07-20 10:00:00,5.5,7,6,3,330,330.0,78.1375,73.305,23166.0,76.3625
2024-07-20 14:00:00,7.0,7,6,4,330,330.0,70.725,74.97749999999999,22825.25,58.65375
2024-07-20 18:00:00,7.5,7,6,5,330,330.0,84.3075,85.195,25435.5,79.52875
2024-07-20 22:00:00,6.53,7,6,6,330,329.0,80.75,80.85249999999999,24216.75,83.855
2024-07-21 02:00:00,7.0,7,7,1,330,330.0,61.17,62.3575,18748.625,65.30375
2024-07-21 06:00:00,6.92,7,7,2,330,330.0,54.185,61.7375,17295.25,65.205
2024-07-21 10:00:00,6.14,7,7,3,330,330.0,69.4875,78.65,19194.75,75.1
2024-07-21 14:00:00,8.98,7,7,4,330,330.0,69.3825,65.85249999999999,19952.875,73.95625
2024-07-21 18:00:00,9.0,7,7,5,330,330.0,80.935,78.2475,24178.625,84.16
2024-07-21 22:00:00,6.16,7,7,6,330,330.0,80.7275,84.3475,23496.875,77.6075
2024-07-22 02:00:00,6.16,7,1,1,330,330.0,66.775,67.8125,18243.5,57.9875
2024-07-22 06:00:00,6.16,7,1,2,330,330.0,71.05,72.935,20442.625,62.207499999999996
2024-07-22 10:00:00,5.5,7,1,3,330,330.0,77.5775,85.5625,26383.625,67.875
2024-07-22 14:00:00,6.57,7,1,4,330,330.0,57.35,55.945,24992.125,65.3625
2024-07-22 18:00:00,6.05,7,1,5,330,330.0,79.7225,79.3375,27066.0,75.55875
2024-07-22 22:00:00,5.4,7,1,6,330,330.0,81.025,83.5075,25423.25,85.4175
2024-07-23 02:00:00,5.75,7,2,1,330,330.0,63.925,62.980000000000004,20039.875,66.4475
2024-07-23 06:00:00,7.03,7,2,2,330,330.0,72.645,71.3875,21605.5,72.495
2024-07-23 10:00:00,5.4,7,2,3,330,330.0,78.885,75.9575,25696.75,80.59625
2024-07-23 14:00:00,5.89,7,2,4,330,330.0,59.595,60.085,24326.25,57.825
2024-07-23 18:00:00,8.0,7,2,5,330,330.0,81.0425,78.045,26967.625,73.11
2024-07-23 22:00:00,6.78,7,2,6,330,290.0,87.425,89.0975,25934.0,81.6
2024-07-24 02:00:00,5.74,7,3,1,330,330.0,68.4225,67.055,20449.75,66.31875
2024-07-24 06:00:00,6.06,7,3,2,330,328.0,75.625,72.515,21065.625,80.2325
2024-07-24 10:00:00,6.13,7,3,3,330,302.0,82.305,84.78999999999999,25256.25,82.26625
2024-07-24 14:00:00,7.48,7,3,4,330,330.0,67.35249999999999,66.06,24441.75,60.975
2024-07-24 18:00:00,6.68,7,3,5,330,328.0,77.8225,72.83500000000001,26954.25,78.475
2024-07-24 22:00:00,5.5,7,3,6,330,312.0,75.75,74.515,24376.75,86.8125
2024-07-25 02:00:00,6.61,7,4,1,330,329.0,56.72,59.775,19084.375,67.075
2024-07-25 06:00:00,5.71,7,4,2,330,330.0,67.5,70.8175,20940.375,70.5375
2024-07-25 10:00:00,6.61,7,4,3,330,330.0,78.85,82.6975,27060.625,82.625
2024-07-25 14:00:00,7.48,7,4,4,330,330.0,67.9425,71.17500000000001,26583.375,66.89875
2024-07-25 18:00:00,6.69,7,4,5,330,330.0,80.65,81.005,27872.375,73.43125
2024-07-25 22:00:00,6.78,7,4,6,330,321.0,78.19,78.0775,25147.375,75.75
2024-07-26 02:00:00,7.29,7,5,1,330,329.0,62.7075,62.5325,19346.75,64.40875
2024-07-26 06:00:00,7.68,7,5,2,330,323.0,70.70750000000001,74.0825,20208.75,72.115
2024-07-26 10:00:00,6.13,7,5,3,330,330.0,78.59,79.605,23067.5,83.185
2024-07-26 14:00:00,7.48,7,5,4,330,330.0,66.455,66.2525,22101.5,70.45125
2024-07-26 18:00:00,6.56,7,5,5,330,329.0,80.1325,77.63,24815.0,80.78125
2024-07-26 22:00:00,6.78,7,5,6,330,304.0,84.8425,82.245,23994.5,79.57625
2024-07-27 02:00:00,5.73,7,6,1,330,328.0,69.9725,68.5125,19257.75,62.53
2024-07-27 06:00:00,5.5,7,6,2,330,330.0,69.885,68.055,18222.625,70.625
2024-07-27 10:00:00,6.13,7,6,3,330,330.0,75.2125,74.95,20426.625,75.725
2024-07-27 14:00:00,7.48,7,6,4,330,330.0,65.5,68.2,18977.0,62.475
2024-07-27 18:00:00,7.3,7,6,5,330,323.0,83.2,84.7925,22958.125,79.47625
2024-07-27 22:00:00,6.0,7,6,6,330,330.0,85.55,84.3375,23420.5,85.255
2024-07-28 02:00:00,5.4,7,7,1,330,330.0,70.0275,70.7325,18475.625,69.69125
2024-07-28 06:00:00,5.41,7,7,2,330,325.0,61.825,66.1225,17103.875,67.1725
2024-07-28 10:00:00,6.0,7,7,3,330,330.0,65.9,74.01,17360.125,72.7125
2024-07-28 14:00:00,6.0,7,7,4,330,330.0,60.575,66.505,17243.375,67.10249999999999
2024-07-28 18:00:00,5.97,7,7,5,330,327.0,78.625,80.9075,22851.125,85.31125
2024-07-28 22:00:00,5.73,7,7,6,330,327.0,78.775,76.5325,23228.875,88.75625
2024-07-29 02:00:00,5.4,7,1,1,330,325.0,64.6,62.07,18598.625,78.705
2024-07-29 06:00:00,5.4,7,1,2,330,327.0,72.475,72.41499999999999,20028.5,70.62125
2024-07-29 10:00:00,5.4,7,1,3,330,266.0,76.3575,75.8,22418.875,76.07625
2024-07-29 14:00:00,5.4,7,1,4,330,307.0,64.0,64.605,20663.375,67.3025
2024-07-29 18:00:00,6.88,7,1,5,330,318.0,86.77,83.50999999999999,25748.125,80.625
2024-07-29 22:00:00,5.83,7,1,6,330,330.0,84.3425,75.99,25931.625,77.0
2024-07-30 02:00:00,5.83,7,2,1,330,323.0,67.475,66.0525,20213.75,61.07375
2024-07-30 06:00:00,7.68,7,2,2,330,299.0,76.455,78.50750000000001,21087.375,68.46625
2024-07-30 10:00:00,6.13,7,2,3,330,276.0,76.0275,74.725,23491.0,77.535
2024-07-30 14:00:00,7.48,7,2,4,330,288.0,65.3175,64.33250000000001,21795.0,67.28125
2024-07-30 18:00:00,8.18,7,2,5,330,325.0,86.65,88.0,26452.625,81.4025
2024-07-30 22:00:00,5.83,7,2,6,330,330.0,87.0,88.00999999999999,25651.625,75.4025
2024-07-31 02:00:00,5.83,7,3,1,330,330.0,68.5875,69.92750000000001,20307.5,68.3375
2024-07-31 06:00:00,7.68,7,3,2,330,330.0,77.1625,74.83,21040.25,78.69
2024-07-31 10:00:00,6.13,7,3,3,330,330.0,79.525,77.65,24647.75,74.70125
2024-07-31 14:00:00,7.48,7,3,4,330,330.0,69.77250000000001,70.5975,23820.5,69.70125
2024-07-31 18:00:00,12.0,7,3,5,330,330.0,89.52,88.80250000000001,27362.75,88.08125
2024-07-31 22:00:00,8.5,7,3,6,330,330.0,88.0625,88.15,26241.75,91.9275
2024-08-01 02:00:00,7.29,8,4,1,330,330.0,69.19,68.02000000000001,20664.125,73.5875
2024-08-01 06:00:00,7.68,8,4,2,330,330.0,80.85,80.04,21701.0,78.15
2024-08-01 10:00:00,6.13,8,4,3,330,330.0,85.3375,89.675,25701.25,82.30375
2024-08-01 14:00:00,7.48,8,4,4,330,330.0,73.4575,71.06,23862.875,72.74625
2024-08-01 18:00:00,9.23,8,4,5,330,330.0,91.11,89.815,27197.25,89.0
2024-08-01 22:00:00,5.73,8,4,6,330,330.0,91.725,90.4125,25934.125,89.1925
2024-08-02 02:00:00,5.73,8,5,1,330,330.0,73.95,73.6275,20658.125,73.0225
2024-08-02 06:00:00,6.45,8,5,2,330,330.0,78.75,79.2775,21383.5,81.96
2024-08-02 10:00:00,6.13,8,5,3,330,330.0,74.98,74.0025,24404.75,90.2625
2024-08-02 14:00:00,6.08,8,5,4,330,330.0,53.4125,51.295,22114.125,71.57
2024-08-02 18:00:00,10.0,8,5,5,330,330.0,78.05,78.9675,24928.125,88.5325
2024-08-02 22:00:00,8.5,8,5,6,330,330.0,86.51,86.0825,24903.25,88.87
2024-08-03 02:00:00,8.5,8,6,1,330,330.0,73.2175,74.585,19654.75,73.735
2024-08-03 06:00:00,7.68,8,6,2,330,330.0,75.065,74.975,19083.125,81.1875
2024-08-03 10:00:00,6.49,8,6,3,330,330.0,87.9,91.93,21347.375,75.4125
2024-08-03 14:00:00,7.77,8,6,4,330,330.0,68.5,67.0475,19014.875,58.8725
2024-08-03 18:00:00,9.19,8,6,5,330,330.0,81.94,80.80250000000001,22773.375,82.8075
2024-08-03 22:00:00,6.78,8,6,6,330,330.0,89.9725,88.84,23333.75,85.4875
2024-08-04 02:00:00,7.29,8,7,1,330,330.0,75.5,75.355,18734.5,74.15375
2024-08-04 06:00:00,7.35,8,7,2,330,330.0,68.22749999999999,68.3475,17890.375,76.6975
2024-08-04 10:00:00,8.5,8,7,3,330,330.0,84.745,88.495,20557.125,90.855
2024-08-04 14:00:00,8.5,8,7,4,330,330.0,58.05,56.417500000000004,19963.25,67.215
2024-08-04 18:00:00,7.67,8,7,5,330,330.0,71.1375,69.705,23111.5,80.125
2024-08-04 22:00:00,5.4,8,7,6,330,330.0,68.1275,68.67750000000001,21460.5,89.3375
2024-08-05 02:00:00,6.81,8,1,1,330,330.0,37.725,39.425,16957.125,76.4625
2024-08-05 06:00:00,7.68,8,1,2,330,330.0,51.2,48.6575,18730.875,66.96000000000001
2024-08-05 10:00:00,6.68,8,1,3,330,330.0,65.2775,57.725,23278.875,84.34
2024-08-05 14:00:00,8.37,8,1,4,330,263.0,52.34,54.0025,22874.5,61.75
2024-08-05 18:00:00,9.22,8,1,5,330,330.0,83.6875,81.9875,26461.375,69.71125
2024-08-05 22:00:00,7.06,8,1,6,330,287.0,84.1625,85.83,24848.625,66.1825
2024-08-06 02:00:00,8.5,8,2,1,330,330.0,58.095,61.15,19395.625,41.5125
2024-08-06 06:00:00,10.5,8,2,2,330,330.0,73.0925,72.72999999999999,20878.75,49.0275
2024-08-06 10:00:00,8.98,8,2,3,330,316.0,85.9925,86.19749999999999,25111.125,52.425
2024-08-06 14:00:00,7.48,8,2,4,330,330.0,56.5825,61.445,23781.875,52.4425
2024-08-06 18:00:00,9.19,8,2,5,330,330.0,77.5375,76.9025,26180.25,82.1825
2024-08-06 22:00:00,8.16,8,2,6,330,313.0,82.8725,84.08,24114.75,84.68125
2024-08-07 02:00:00,8.26,8,3,1,330,314.0,54.0,49.95,18548.75,56.72625
2024-08-07 06:00:00,8.26,8,3,2,330,317.0,51.22,51.1375,19340.25,70.45
2024-08-07 10:00:00,7.08,8,3,3,330,321.0,42.9875,37.64,23132.0,83.50874999999999
2024-08-07 14:00:00,8.67,8,3,4,330,330.0,22.9675,26.48,23091.375,61.3125
2024-08-07 18:00:00,10.11,8,3,5,330,330.0,66.85,68.22749999999999,26356.75,71.83500000000001
2024-08-07 22:00:00,6.78,8,3,6,330,271.0,77.0,76.0825,24475.375,78.6775
2024-08-08 02:00:00,7.29,8,4,1,330,330.0,40.6725,40.915,18637.25,46.975
2024-08-08 06:00:00,8.5,8,4,2,330,287.0,58.3275,62.272499999999994,19834.5,46.77875
2024-08-08 10:00:00,10.77,8,4,3,330,330.0,82.055,87.855,26223.375,36.2625
2024-08-08 14:00:00,8.5,8,4,4,330,330.0,70.4425,74.8225,26363.625,31.9
2024-08-08 18:00:00,9.77,8,4,5,330,330.0,74.025,75.3275,27685.0,65.45625
2024-08-08 22:00:00,6.95,8,4,6,330,268.0,49.45,50.7975,23719.0,72.3875
2024-08-09 02:00:00,2.1,8,5,1,330,330.0,-2.7,-0.48250000000000004,17333.125,47.9
2024-08-09 06:00:00,5.89,8,5,2,330,330.0,4.825,5.577500000000001,18501.75,67.69
2024-08-09 10:00:00,2.1,8,5,3,330,330.0,9.2625,10.39,21692.625,87.14
2024-08-09 14:00:00,6.89,8,5,4,330,322.0,-4.725,-3.6025,18588.0,76.1175
2024-08-09 18:00:00,10.27,8,5,5,330,326.0,37.9125,38.82,22443.5,79.6225
2024-08-09 22:00:00,9.87,8,5,6,330,261.0,60.7,61.4925,23111.25,45.025
2024-08-10 02:00:00,5.68,8,6,1,330,270.0,19.25,18.0925,17581.0,-3.2125
2024-08-10 06:00:00,4.69,8,6,2,330,270.0,18.925,13.7775,17197.5,7.824999999999999
2024-08-10 10:00:00,3.03,8,6,3,330,270.0,13.2275,2.0324999999999998,20550.25,4.5125
2024-08-10 14:00:00,7.4,8,6,4,330,314.0,2.6825,-4.8075,19750.0,-5.16375
2024-08-10 18:00:00,12.5,8,6,5,330,270.0,60.2125,55.7075,22827.625,39.2125
2024-08-10 22:00:00,8.86,8,6,6,330,316.0,86.0575,88.21000000000001,23272.625,60.1575
2024-08-11 02:00:00,8.92,8,7,1,330,330.0,69.9,73.625,18401.5,13.3125
2024-08-11 06:00:00,8.86,8,7,2,330,330.0,63.425,69.2375,17444.0,14.8975
